county,PCODE,climate_zone,year_month,year,month,rainfall_mm,lta_mm,anomaly_mm,pct_of_normal
Vihiga,KE038,western,2022-05,2022,5,171.77,247.0,-75.23,69.5
Vihiga,KE038,western,2022-06,2022,6,129.88,190.0,-60.12,68.4
Vihiga,KE038,western,2022-07,2022,7,220.58,171.0,49.58,129.0
Vihiga,KE038,western,2022-08,2022,8,131.55,171.0,-39.45,76.9
Vihiga,KE038,western,2022-09,2022,9,175.2,171.0,4.2,102.5
Vihiga,KE038,western,2022-10,2022,10,97.47,152.0,-54.53,64.1
Vihiga,KE038,western,2022-11,2022,11,108.99,114.0,-5.01,95.6
Vihiga,KE038,western,2022-12,2022,12,96.58,76.0,20.58,127.1
Vihiga,KE038,western,2023-01,2023,1,47.88,95.0,-47.12,50.4
Vihiga,KE038,western,2023-02,2023,2,74.83,114.0,-39.17,65.6
Vihiga,KE038,western,2023-03,2023,3,196.28,171.0,25.28,114.8
Vihiga,KE038,western,2023-04,2023,4,186.53,228.0,-41.47,81.8
Vihiga,KE038,western,2023-05,2023,5,78.27,247.0,-168.73,31.7
Vihiga,KE038,western,2023-06,2023,6,143.47,190.0,-46.53,75.5
Vihiga,KE038,western,2023-07,2023,7,160.87,171.0,-10.13,94.1
Vihiga,KE038,western,2023-08,2023,8,263.56,171.0,92.56,154.1
Vihiga,KE038,western,2023-09,2023,9,151.98,171.0,-19.02,88.9
Vihiga,KE038,western,2023-10,2023,10,205.51,152.0,53.51,135.2
Vihiga,KE038,western,2023-11,2023,11,252.65,114.0,138.65,221.6
Vihiga,KE038,western,2023-12,2023,12,262.01,76.0,186.01,344.8
Vihiga,KE038,western,2024-01,2024,1,75.72,95.0,-19.28,79.7
Vihiga,KE038,western,2024-02,2024,2,95.76,114.0,-18.24,84.0
Vihiga,KE038,western,2024-03,2024,3,130.94,171.0,-40.06,76.6
Vihiga,KE038,western,2024-04,2024,4,126.47,228.0,-101.53,55.5
Vihiga,KE038,western,2024-05,2024,5,251.47,247.0,4.47,101.8
Vihiga,KE038,western,2024-06,2024,6,175.49,190.0,-14.51,92.4
Vihiga,KE038,western,2024-07,2024,7,72.99,171.0,-98.01,42.7
Vihiga,KE038,western,2024-08,2024,8,113.75,171.0,-57.25,66.5
Vihiga,KE038,western,2024-09,2024,9,174.7,171.0,3.7,102.2
Vihiga,KE038,western,2024-10,2024,10,165.54,152.0,13.54,108.9
Vihiga,KE038,western,2024-11,2024,11,137.72,114.0,23.72,120.8
Vihiga,KE038,western,2024-12,2024,12,85.46,76.0,9.46,112.4
Vihiga,KE038,western,2025-01,2025,1,89.87,95.0,-5.13,94.6
Vihiga,KE038,western,2025-02,2025,2,55.85,114.0,-58.15,49.0
Vihiga,KE038,western,2025-03,2025,3,141.45,171.0,-29.55,82.7
Vihiga,KE038,western,2025-04,2025,4,63.46,228.0,-164.54,27.8
Vihiga,KE038,western,2025-05,2025,5,242.73,247.0,-4.27,98.3
Vihiga,KE038,western,2025-06,2025,6,135.68,190.0,-54.32,71.4
Vihiga,KE038,western,2025-07,2025,7,60.2,171.0,-110.8,35.2
Vihiga,KE038,western,2025-08,2025,8,188.03,171.0,17.03,110.0
Vihiga,KE038,western,2025-09,2025,9,279.34,171.0,108.34,163.4
Vihiga,KE038,western,2025-10,2025,10,72.42,152.0,-79.58,47.6
Vihiga,KE038,western,2025-11,2025,11,134.68,114.0,20.68,118.1
Vihiga,KE038,western,2025-12,2025,12,63.36,76.0,-12.64,83.4
Vihiga,KE038,western,2026-01,2026,1,59.42,95.0,-35.58,62.5
Vihiga,KE038,western,2026-02,2026,2,68.27,114.0,-45.73,59.9
Bungoma,KE039,western,2018-01,2018,1,60.12,75.0,-14.88,80.2
Bungoma,KE039,western,2018-02,2018,2,72.03,90.0,-17.97,80.0
Bungoma,KE039,western,2018-03,2018,3,97.99,135.0,-37.01,72.6
Bungoma,KE039,western,2018-04,2018,4,91.52,180.0,-88.48,50.8
Bungoma,KE039,western,2018-05,2018,5,107.88,195.0,-87.12,55.3
Bungoma,KE039,western,2018-06,2018,6,176.78,150.0,26.78,117.9
Bungoma,KE039,western,2018-07,2018,7,84.64,135.0,-50.36,62.7
Bungoma,KE039,western,2018-08,2018,8,141.8,135.0,6.8,105.0
Bungoma,KE039,western,2018-09,2018,9,110.54,135.0,-24.46,81.9
Bungoma,KE039,western,2018-10,2018,10,79.2,120.0,-40.8,66.0
Bungoma,KE039,western,2018-11,2018,11,146.07,90.0,56.07,162.3
Bungoma,KE039,western,2018-12,2018,12,28.18,60.0,-31.82,47.0
Bungoma,KE039,western,2019-01,2019,1,125.94,75.0,50.94,167.9
Bungoma,KE039,western,2019-02,2019,2,117.84,90.0,27.84,130.9
Bungoma,KE039,western,2019-03,2019,3,89.67,135.0,-45.33,66.4
Bungoma,KE039,western,2019-04,2019,4,219.33,180.0,39.33,121.8
Bungoma,KE039,western,2019-05,2019,5,42.26,195.0,-152.74,21.7
Bungoma,KE039,western,2019-06,2019,6,103.98,150.0,-46.02,69.3
Bungoma,KE039,western,2019-07,2019,7,85.14,135.0,-49.86,63.1
Bungoma,KE039,western,2019-08,2019,8,149.16,135.0,14.16,110.5
Bungoma,KE039,western,2019-09,2019,9,168.39,135.0,33.39,124.7
Bungoma,KE039,western,2019-10,2019,10,243.68,120.0,123.68,203.1
Bungoma,KE039,western,2019-11,2019,11,165.81,90.0,75.81,184.2
Bungoma,KE039,western,2019-12,2019,12,150.93,60.0,90.93,251.6
Bungoma,KE039,western,2020-01,2020,1,96.18,75.0,21.18,128.2
Bungoma,KE039,western,2020-02,2020,2,64.31,90.0,-25.69,71.5
Bungoma,KE039,western,2020-03,2020,3,62.64,135.0,-72.36,46.4
Bungoma,KE039,western,2020-04,2020,4,139.85,180.0,-40.15,77.7
Bungoma,KE039,western,2020-05,2020,5,112.06,195.0,-82.94,57.5
Bungoma,KE039,western,2020-06,2020,6,142.94,150.0,-7.06,95.3
Bungoma,KE039,western,2020-07,2020,7,135.48,135.0,0.48,100.4
Bungoma,KE039,western,2020-08,2020,8,55.98,135.0,-79.02,41.5
Bungoma,KE039,western,2020-09,2020,9,94.65,135.0,-40.35,70.1
Bungoma,KE039,western,2020-10,2020,10,134.42,120.0,14.42,112.0
Bungoma,KE039,western,2020-11,2020,11,61.62,90.0,-28.38,68.5
Bungoma,KE039,western,2020-12,2020,12,50.4,60.0,-9.6,84.0
Bungoma,KE039,western,2021-01,2021,1,85.5,75.0,10.5,114.0
Bungoma,KE039,western,2021-02,2021,2,125.11,90.0,35.11,139.0
Bungoma,KE039,western,2021-03,2021,3,131.76,135.0,-3.24,97.6
Bungoma,KE039,western,2021-04,2021,4,179.69,180.0,-0.31,99.8
Bungoma,KE039,western,2021-05,2021,5,116.36,195.0,-78.64,59.7
Bungoma,KE039,western,2021-06,2021,6,127.93,150.0,-22.07,85.3
Bungoma,KE039,western,2021-07,2021,7,75.92,135.0,-59.08,56.2
Bungoma,KE039,western,2021-08,2021,8,221.05,135.0,86.05,163.7
Bungoma,KE039,western,2021-09,2021,9,113.14,135.0,-21.86,83.8
Bungoma,KE039,western,2021-10,2021,10,132.34,120.0,12.34,110.3
Bungoma,KE039,western,2021-11,2021,11,64.99,90.0,-25.01,72.2
Bungoma,KE039,western,2021-12,2021,12,57.78,60.0,-2.22,96.3
Bungoma,KE039,western,2022-01,2022,1,39.82,75.0,-35.18,53.1
Bungoma,KE039,western,2022-02,2022,2,61.88,90.0,-28.12,68.8
Bungoma,KE039,western,2022-03,2022,3,93.02,135.0,-41.98,68.9
Bungoma,KE039,western,2022-04,2022,4,66.13,180.0,-113.87,36.7
Bungoma,KE039,western,2022-05,2022,5,139.76,195.0,-55.24,71.7
Bungoma,KE039,western,2022-06,2022,6,73.24,150.0,-76.76,48.8
Bungoma,KE039,western,2022-07,2022,7,201.97,135.0,66.97,149.6
Bungoma,KE039,western,2022-08,2022,8,111.27,135.0,-23.73,82.4
Bungoma,KE039,western,2022-09,2022,9,78.13,135.0,-56.87,57.9
Bungoma,KE039,western,2022-10,2022,10,96.65,120.0,-23.35,80.5
Bungoma,KE039,western,2022-11,2022,11,60.36,90.0,-29.64,67.1
Bungoma,KE039,western,2022-12,2022,12,15.8,60.0,-44.2,26.3
Bungoma,KE039,western,2023-01,2023,1,39.09,75.0,-35.91,52.1
Bungoma,KE039,western,2023-02,2023,2,35.57,90.0,-54.43,39.5
Bungoma,KE039,western,2023-03,2023,3,66.47,135.0,-68.53,49.2
Bungoma,KE039,western,2023-04,2023,4,87.28,180.0,-92.72,48.5
Bungoma,KE039,western,2023-05,2023,5,176.89,195.0,-18.11,90.7
Bungoma,KE039,western,2023-06,2023,6,180.78,150.0,30.78,120.5
Bungoma,KE039,western,2023-07,2023,7,82.46,135.0,-52.54,61.1
Bungoma,KE039,western,2023-08,2023,8,45.47,135.0,-89.53,33.7
Bungoma,KE039,western,2023-09,2023,9,35.09,135.0,-99.91,26.0
Bungoma,KE039,western,2023-10,2023,10,503.68,120.0,383.68,419.7
Bungoma,KE039,western,2023-11,2023,11,190.8,90.0,100.8,212.0
Bungoma,KE039,western,2023-12,2023,12,164.16,60.0,104.16,273.6
Bungoma,KE039,western,2024-01,2024,1,71.99,75.0,-3.01,96.0
Bungoma,KE039,western,2024-02,2024,2,33.39,90.0,-56.61,37.1
Bungoma,KE039,western,2024-03,2024,3,158.33,135.0,23.33,117.3
Bungoma,KE039,western,2024-04,2024,4,329.86,180.0,149.86,183.3
Bungoma,KE039,western,2024-05,2024,5,147.89,195.0,-47.11,75.8
Bungoma,KE039,western,2024-06,2024,6,47.9,150.0,-102.1,31.9
Bungoma,KE039,western,2024-07,2024,7,75.72,135.0,-59.28,56.1
Bungoma,KE039,western,2024-08,2024,8,179.32,135.0,44.32,132.8
Bungoma,KE039,western,2024-09,2024,9,145.59,135.0,10.59,107.8
Bungoma,KE039,western,2024-10,2024,10,157.95,120.0,37.95,131.6
Bungoma,KE039,western,2024-11,2024,11,75.25,90.0,-14.75,83.6
Bungoma,KE039,western,2024-12,2024,12,65.41,60.0,5.41,109.0
Bungoma,KE039,western,2025-01,2025,1,59.4,75.0,-15.6,79.2
Bungoma,KE039,western,2025-02,2025,2,52.21,90.0,-37.79,58.0
Bungoma,KE039,western,2025-03,2025,3,160.73,135.0,25.73,119.1
Bungoma,KE039,western,2025-04,2025,4,231.04,180.0,51.04,128.4
Bungoma,KE039,western,2025-05,2025,5,136.55,195.0,-58.45,70.0
Bungoma,KE039,western,2025-06,2025,6,252.14,150.0,102.14,168.1
Bungoma,KE039,western,2025-07,2025,7,229.49,135.0,94.49,170.0
Bungoma,KE039,western,2025-08,2025,8,84.14,135.0,-50.86,62.3
Bungoma,KE039,western,2025-09,2025,9,85.83,135.0,-49.17,63.6
Bungoma,KE039,western,2025-10,2025,10,80.95,120.0,-39.05,67.5
Bungoma,KE039,western,2025-11,2025,11,84.08,90.0,-5.92,93.4
Bungoma,KE039,western,2025-12,2025,12,50.41,60.0,-9.59,84.0
Bungoma,KE039,western,2026-01,2026,1,36.17,75.0,-38.83,48.2
Bungoma,KE039,western,2026-02,2026,2,52.01,90.0,-37.99,57.8
Busia,KE040,western,2018-01,2018,1,23.85,70.0,-46.15,34.1
Busia,KE040,western,2018-02,2018,2,31.03,84.0,-52.97,36.9
Busia,KE040,western,2018-03,2018,3,47.11,126.0,-78.89,37.4
Busia,KE040,western,2018-04,2018,4,255.9,168.0,87.9,152.3
Busia,KE040,western,2018-05,2018,5,263.31,182.0,81.31,144.7
Busia,KE040,western,2018-06,2018,6,177.69,140.0,37.69,126.9
Busia,KE040,western,2018-07,2018,7,92.31,126.0,-33.69,73.3
Busia,KE040,western,2018-08,2018,8,59.95,126.0,-66.05,47.6
Busia,KE040,western,2018-09,2018,9,118.68,126.0,-7.32,94.2
Busia,KE040,western,2018-10,2018,10,111.32,112.0,-0.68,99.4
Busia,KE040,western,2018-11,2018,11,50.53,84.0,-33.47,60.2
Busia,KE040,western,2018-12,2018,12,54.45,56.0,-1.55,97.2
Busia,KE040,western,2019-01,2019,1,39.1,70.0,-30.9,55.9
Busia,KE040,western,2019-02,2019,2,62.08,84.0,-21.92,73.9
Busia,KE040,western,2019-03,2019,3,98.5,126.0,-27.5,78.2
Busia,KE040,western,2019-04,2019,4,290.19,168.0,122.19,172.7
Busia,KE040,western,2019-05,2019,5,109.28,182.0,-72.72,60.0
Busia,KE040,western,2019-06,2019,6,157.81,140.0,17.81,112.7
Busia,KE040,western,2019-07,2019,7,291.32,126.0,165.32,231.2
Busia,KE040,western,2019-08,2019,8,76.89,126.0,-49.11,61.0
Busia,KE040,western,2019-09,2019,9,72.34,126.0,-53.66,57.4
Busia,KE040,western,2019-10,2019,10,141.36,112.0,29.36,126.2
Busia,KE040,western,2019-11,2019,11,148.47,84.0,64.47,176.8
Busia,KE040,western,2019-12,2019,12,183.43,56.0,127.43,327.6
Busia,KE040,western,2020-01,2020,1,50.81,70.0,-19.19,72.6
Busia,KE040,western,2020-02,2020,2,112.66,84.0,28.66,134.1
Busia,KE040,western,2020-03,2020,3,149.68,126.0,23.68,118.8
Busia,KE040,western,2020-04,2020,4,109.38,168.0,-58.62,65.1
Busia,KE040,western,2020-05,2020,5,162.47,182.0,-19.53,89.3
Busia,KE040,western,2020-06,2020,6,93.29,140.0,-46.71,66.6
Busia,KE040,western,2020-07,2020,7,140.49,126.0,14.49,111.5
Busia,KE040,western,2020-08,2020,8,155.05,126.0,29.05,123.1
Busia,KE040,western,2020-09,2020,9,64.66,126.0,-61.34,51.3
Busia,KE040,western,2020-10,2020,10,70.05,112.0,-41.95,62.5
Busia,KE040,western,2020-11,2020,11,68.68,84.0,-15.32,81.8
Busia,KE040,western,2020-12,2020,12,24.37,56.0,-31.63,43.5
Busia,KE040,western,2021-01,2021,1,48.33,70.0,-21.67,69.0
Busia,KE040,western,2021-02,2021,2,73.5,84.0,-10.5,87.5
Busia,KE040,western,2021-03,2021,3,40.57,126.0,-85.43,32.2
Busia,KE040,western,2021-04,2021,4,206.84,168.0,38.84,123.1
Busia,KE040,western,2021-05,2021,5,170.36,182.0,-11.64,93.6
Busia,KE040,western,2021-06,2021,6,432.8,140.0,292.8,309.1
Busia,KE040,western,2021-07,2021,7,68.07,126.0,-57.93,54.0
Busia,KE040,western,2021-08,2021,8,142.73,126.0,16.73,113.3
Busia,KE040,western,2021-09,2021,9,87.33,126.0,-38.67,69.3
Busia,KE040,western,2021-10,2021,10,43.62,112.0,-68.38,38.9
Busia,KE040,western,2021-11,2021,11,77.97,84.0,-6.03,92.8
Busia,KE040,western,2021-12,2021,12,36.87,56.0,-19.13,65.8
Busia,KE040,western,2022-01,2022,1,32.92,70.0,-37.08,47.0
Busia,KE040,western,2022-02,2022,2,51.79,84.0,-32.21,61.7
Busia,KE040,western,2022-03,2022,3,39.31,126.0,-86.69,31.2
Busia,KE040,western,2022-04,2022,4,51.66,168.0,-116.34,30.8
Busia,KE040,western,2022-05,2022,5,61.49,182.0,-120.51,33.8
Busia,KE040,western,2022-06,2022,6,169.38,140.0,29.38,121.0
Busia,KE040,western,2022-07,2022,7,147.39,126.0,21.39,117.0
Busia,KE040,western,2022-08,2022,8,54.68,126.0,-71.32,43.4
Busia,KE040,western,2022-09,2022,9,186.46,126.0,60.46,148.0
Busia,KE040,western,2022-10,2022,10,64.89,112.0,-47.11,57.9
Busia,KE040,western,2022-11,2022,11,58.6,84.0,-25.4,69.8
Busia,KE040,western,2022-12,2022,12,24.1,56.0,-31.9,43.0
Busia,KE040,western,2023-01,2023,1,43.45,70.0,-26.55,62.1
Busia,KE040,western,2023-02,2023,2,31.19,84.0,-52.81,37.1
Busia,KE040,western,2023-03,2023,3,66.21,126.0,-59.79,52.5
Busia,KE040,western,2023-04,2023,4,172.85,168.0,4.85,102.9
Busia,KE040,western,2023-05,2023,5,189.03,182.0,7.03,103.9
Busia,KE040,western,2023-06,2023,6,144.43,140.0,4.43,103.2
Busia,KE040,western,2023-07,2023,7,89.49,126.0,-36.51,71.0
Busia,KE040,western,2023-08,2023,8,59.56,126.0,-66.44,47.3
Busia,KE040,western,2023-09,2023,9,175.55,126.0,49.55,139.3
Busia,KE040,western,2023-10,2023,10,322.63,112.0,210.63,288.1
Busia,KE040,western,2023-11,2023,11,69.9,84.0,-14.1,83.2
Busia,KE040,western,2023-12,2023,12,157.7,56.0,101.7,281.6
Busia,KE040,western,2024-01,2024,1,62.42,70.0,-7.58,89.2
Busia,KE040,western,2024-02,2024,2,115.25,84.0,31.25,137.2
Busia,KE040,western,2024-03,2024,3,63.94,126.0,-62.06,50.7
Busia,KE040,western,2024-04,2024,4,125.18,168.0,-42.82,74.5
Busia,KE040,western,2024-05,2024,5,188.03,182.0,6.03,103.3
Busia,KE040,western,2024-06,2024,6,257.31,140.0,117.31,183.8
Busia,KE040,western,2024-07,2024,7,303.68,126.0,177.68,241.0
Busia,KE040,western,2024-08,2024,8,124.11,126.0,-1.89,98.5
Busia,KE040,western,2024-09,2024,9,182.85,126.0,56.85,145.1
Busia,KE040,western,2024-10,2024,10,102.49,112.0,-9.51,91.5
Busia,KE040,western,2024-11,2024,11,75.74,84.0,-8.26,90.2
Busia,KE040,western,2024-12,2024,12,57.74,56.0,1.74,103.1
Busia,KE040,western,2025-01,2025,1,64.69,70.0,-5.31,92.4
Busia,KE040,western,2025-02,2025,2,109.71,84.0,25.71,130.6
Busia,KE040,western,2025-03,2025,3,71.3,126.0,-54.7,56.6
Busia,KE040,western,2025-04,2025,4,149.47,168.0,-18.53,89.0
Busia,KE040,western,2025-05,2025,5,332.46,182.0,150.46,182.7
Busia,KE040,western,2025-06,2025,6,206.61,140.0,66.61,147.6
Busia,KE040,western,2025-07,2025,7,135.72,126.0,9.72,107.7
Busia,KE040,western,2025-08,2025,8,175.49,126.0,49.49,139.3
Busia,KE040,western,2025-09,2025,9,213.32,126.0,87.32,169.3
Busia,KE040,western,2025-10,2025,10,43.35,112.0,-68.65,38.7
Busia,KE040,western,2025-11,2025,11,73.64,84.0,-10.36,87.7
Busia,KE040,western,2025-12,2025,12,41.27,56.0,-14.73,73.7
Busia,KE040,western,2026-01,2026,1,32.14,70.0,-37.86,45.9
Busia,KE040,western,2026-02,2026,2,149.02,84.0,65.02,177.4
Siaya,KE041,western,2018-01,2018,1,71.67,60.0,11.67,119.5
Siaya,KE041,western,2018-02,2018,2,98.84,72.0,26.84,137.3
Siaya,KE041,western,2018-03,2018,3,60.8,108.0,-47.2,56.3
Siaya,KE041,western,2018-04,2018,4,93.83,144.0,-50.17,65.2
Siaya,KE041,western,2018-05,2018,5,114.95,156.0,-41.05,73.7
Siaya,KE041,western,2018-06,2018,6,133.26,120.0,13.26,111.0
Siaya,KE041,western,2018-07,2018,7,138.92,108.0,30.92,128.6
Siaya,KE041,western,2018-08,2018,8,44.24,108.0,-63.76,41.0
Siaya,KE041,western,2018-09,2018,9,135.32,108.0,27.32,125.3
Siaya,KE041,western,2018-10,2018,10,72.53,96.0,-23.47,75.6
Siaya,KE041,western,2018-11,2018,11,109.01,72.0,37.01,151.4
Siaya,KE041,western,2018-12,2018,12,66.62,48.0,18.62,138.8
Siaya,KE041,western,2019-01,2019,1,63.88,60.0,3.88,106.5
Siaya,KE041,western,2019-02,2019,2,69.07,72.0,-2.93,95.9
Siaya,KE041,western,2019-03,2019,3,82.61,108.0,-25.39,76.5
Siaya,KE041,western,2019-04,2019,4,147.47,144.0,3.47,102.4
Siaya,KE041,western,2019-05,2019,5,221.44,156.0,65.44,141.9
Siaya,KE041,western,2019-06,2019,6,116.2,120.0,-3.8,96.8
Siaya,KE041,western,2019-07,2019,7,80.58,108.0,-27.42,74.6
Siaya,KE041,western,2019-08,2019,8,103.62,108.0,-4.38,95.9
Siaya,KE041,western,2019-09,2019,9,115.85,108.0,7.85,107.3
Siaya,KE041,western,2019-10,2019,10,101.63,96.0,5.63,105.9
Siaya,KE041,western,2019-11,2019,11,67.78,72.0,-4.22,94.1
Siaya,KE041,western,2019-12,2019,12,66.99,48.0,18.99,139.6
Siaya,KE041,western,2020-01,2020,1,103.14,60.0,43.14,171.9
Siaya,KE041,western,2020-02,2020,2,108.53,72.0,36.53,150.7
Siaya,KE041,western,2020-03,2020,3,30.62,108.0,-77.38,28.4
Siaya,KE041,western,2020-04,2020,4,56.08,144.0,-87.92,38.9
Siaya,KE041,western,2020-05,2020,5,123.55,156.0,-32.45,79.2
Siaya,KE041,western,2020-06,2020,6,95.35,120.0,-24.65,79.5
Siaya,KE041,western,2020-07,2020,7,122.86,108.0,14.86,113.8
Siaya,KE041,western,2020-08,2020,8,50.67,108.0,-57.33,46.9
Siaya,KE041,western,2020-09,2020,9,102.75,108.0,-5.25,95.1
Siaya,KE041,western,2020-10,2020,10,85.7,96.0,-10.3,89.3
Siaya,KE041,western,2020-11,2020,11,97.05,72.0,25.05,134.8
Siaya,KE041,western,2020-12,2020,12,52.24,48.0,4.24,108.8
Siaya,KE041,western,2021-01,2021,1,60.2,60.0,0.2,100.3
Siaya,KE041,western,2021-02,2021,2,30.33,72.0,-41.67,42.1
Siaya,KE041,western,2021-03,2021,3,139.54,108.0,31.54,129.2
Siaya,KE041,western,2021-04,2021,4,119.63,144.0,-24.37,83.1
Siaya,KE041,western,2021-05,2021,5,72.74,156.0,-83.26,46.6
Siaya,KE041,western,2021-06,2021,6,119.16,120.0,-0.84,99.3
Siaya,KE041,western,2021-07,2021,7,86.92,108.0,-21.08,80.5
Siaya,KE041,western,2021-08,2021,8,93.83,108.0,-14.17,86.9
Siaya,KE041,western,2021-09,2021,9,161.76,108.0,53.76,149.8
Siaya,KE041,western,2021-10,2021,10,40.92,96.0,-55.08,42.6
Siaya,KE041,western,2021-11,2021,11,61.74,72.0,-10.26,85.8
Siaya,KE041,western,2021-12,2021,12,49.73,48.0,1.73,103.6
Siaya,KE041,western,2022-01,2022,1,41.11,60.0,-18.89,68.5
Siaya,KE041,western,2022-02,2022,2,37.04,72.0,-34.96,51.4
Siaya,KE041,western,2022-03,2022,3,34.97,108.0,-73.03,32.4
Siaya,KE041,western,2022-04,2022,4,49.42,144.0,-94.58,34.3
Siaya,KE041,western,2022-05,2022,5,74.99,156.0,-81.01,48.1
Siaya,KE041,western,2022-06,2022,6,95.2,120.0,-24.8,79.3
Siaya,KE041,western,2022-07,2022,7,117.34,108.0,9.34,108.6
Siaya,KE041,western,2022-08,2022,8,42.9,108.0,-65.1,39.7
Siaya,KE041,western,2022-09,2022,9,131.96,108.0,23.96,122.2
Siaya,KE041,western,2022-10,2022,10,145.35,96.0,49.35,151.4
Siaya,KE041,western,2022-11,2022,11,41.16,72.0,-30.84,57.2
Siaya,KE041,western,2022-12,2022,12,25.7,48.0,-22.3,53.5
Siaya,KE041,western,2023-01,2023,1,35.02,60.0,-24.98,58.4
Siaya,KE041,western,2023-02,2023,2,46.2,72.0,-25.8,64.2
Siaya,KE041,western,2023-03,2023,3,70.38,108.0,-37.62,65.2
Siaya,KE041,western,2023-04,2023,4,42.19,144.0,-101.81,29.3
Siaya,KE041,western,2023-05,2023,5,108.26,156.0,-47.74,69.4
Siaya,KE041,western,2023-06,2023,6,66.35,120.0,-53.65,55.3
Siaya,KE041,western,2023-07,2023,7,98.34,108.0,-9.66,91.1
Siaya,KE041,western,2023-08,2023,8,151.22,108.0,43.22,140.0
Siaya,KE041,western,2023-09,2023,9,60.59,108.0,-47.41,56.1
Siaya,KE041,western,2023-10,2023,10,364.1,96.0,268.1,379.3
Siaya,KE041,western,2023-11,2023,11,122.71,72.0,50.71,170.4
Siaya,KE041,western,2023-12,2023,12,66.1,48.0,18.1,137.7
Siaya,KE041,western,2024-01,2024,1,81.85,60.0,21.85,136.4
Siaya,KE041,western,2024-02,2024,2,61.19,72.0,-10.81,85.0
Siaya,KE041,western,2024-03,2024,3,105.4,108.0,-2.6,97.6
Siaya,KE041,western,2024-04,2024,4,144.5,144.0,0.5,100.3
Siaya,KE041,western,2024-05,2024,5,198.41,156.0,42.41,127.2
Siaya,KE041,western,2024-06,2024,6,110.16,120.0,-9.84,91.8
Siaya,KE041,western,2024-07,2024,7,94.68,108.0,-13.32,87.7
Siaya,KE041,western,2024-08,2024,8,86.69,108.0,-21.31,80.3
Siaya,KE041,western,2024-09,2024,9,125.51,108.0,17.51,116.2
Siaya,KE041,western,2024-10,2024,10,63.84,96.0,-32.16,66.5
Siaya,KE041,western,2024-11,2024,11,99.92,72.0,27.92,138.8
Siaya,KE041,western,2024-12,2024,12,40.55,48.0,-7.45,84.5
Siaya,KE041,western,2025-01,2025,1,25.9,60.0,-34.1,43.2
Siaya,KE041,western,2025-02,2025,2,77.21,72.0,5.21,107.2
Siaya,KE041,western,2025-03,2025,3,118.63,108.0,10.63,109.8
Siaya,KE041,western,2025-04,2025,4,219.0,144.0,75.0,152.1
Siaya,KE041,western,2025-05,2025,5,102.97,156.0,-53.03,66.0
Siaya,KE041,western,2025-06,2025,6,77.38,120.0,-42.62,64.5
Siaya,KE041,western,2025-07,2025,7,132.59,108.0,24.59,122.8
Siaya,KE041,western,2025-08,2025,8,159.6,108.0,51.6,147.8
Siaya,KE041,western,2025-09,2025,9,73.0,108.0,-35.0,67.6
Siaya,KE041,western,2025-10,2025,10,105.49,96.0,9.49,109.9
Siaya,KE041,western,2025-11,2025,11,69.23,72.0,-2.77,96.2
Siaya,KE041,western,2025-12,2025,12,34.25,48.0,-13.75,71.4
Siaya,KE041,western,2026-01,2026,1,49.8,60.0,-10.2,83.0
Siaya,KE041,western,2026-02,2026,2,90.92,72.0,18.92,126.3
Kisumu,KE042,western,2018-01,2018,1,52.9,55.0,-2.1,96.2
Kisumu,KE042,western,2018-02,2018,2,58.25,66.0,-7.75,88.3
Kisumu,KE042,western,2018-03,2018,3,92.79,99.0,-6.21,93.7
Kisumu,KE042,western,2018-04,2018,4,153.19,132.0,21.19,116.1
Kisumu,KE042,western,2018-05,2018,5,69.0,143.0,-74.0,48.3
Kisumu,KE042,western,2018-06,2018,6,118.18,110.0,8.18,107.4
Kisumu,KE042,western,2018-07,2018,7,80.56,99.0,-18.44,81.4
Kisumu,KE042,western,2018-08,2018,8,95.39,99.0,-3.61,96.4
Kisumu,KE042,western,2018-09,2018,9,122.75,99.0,23.75,124.0
Kisumu,KE042,western,2018-10,2018,10,65.1,88.0,-22.9,74.0
Kisumu,KE042,western,2018-11,2018,11,53.15,66.0,-12.85,80.5
Kisumu,KE042,western,2018-12,2018,12,53.71,44.0,9.71,122.1
Kisumu,KE042,western,2019-01,2019,1,62.31,55.0,7.31,113.3
Kisumu,KE042,western,2019-02,2019,2,59.84,66.0,-6.16,90.7
Kisumu,KE042,western,2019-03,2019,3,91.27,99.0,-7.73,92.2
Kisumu,KE042,western,2019-04,2019,4,118.06,132.0,-13.94,89.4
Kisumu,KE042,western,2019-05,2019,5,54.9,143.0,-88.1,38.4
Kisumu,KE042,western,2019-06,2019,6,110.99,110.0,0.99,100.9
Kisumu,KE042,western,2019-07,2019,7,52.8,99.0,-46.2,53.3
Kisumu,KE042,western,2019-08,2019,8,145.62,99.0,46.62,147.1
Kisumu,KE042,western,2019-09,2019,9,52.26,99.0,-46.74,52.8
Kisumu,KE042,western,2019-10,2019,10,129.74,88.0,41.74,147.4
Kisumu,KE042,western,2019-11,2019,11,89.7,66.0,23.7,135.9
Kisumu,KE042,western,2019-12,2019,12,137.57,44.0,93.57,312.7
Kisumu,KE042,western,2020-01,2020,1,79.53,55.0,24.53,144.6
Kisumu,KE042,western,2020-02,2020,2,20.37,66.0,-45.63,30.9
Kisumu,KE042,western,2020-03,2020,3,57.82,99.0,-41.18,58.4
Kisumu,KE042,western,2020-04,2020,4,46.98,132.0,-85.02,35.6
